featureType,protein_name,dataset,lower,Median,upper
aasub,112,train_rmse,0.7033999999999999,0.7043999999999999,0.7057
aasub,113,test_rmse,0.70939,0.7199,0.7306675
aasub,113,train_rmse,0.7117475,0.713,0.7140525
aasub,114,test_rmse,0.700785,0.7111,0.7207525
aasub,114,train_rmse,0.7022474999999999,0.7033499999999999,0.7045049999999999
aasub,115,test_rmse,0.7042949999999999,0.71395,0.7235525
aasub,115,train_rmse,0.7051475,0.7061999999999999,0.7072525
aasub,116,test_rmse,0.703795,0.71265,0.7220274999999998
aasub,116,train_rmse,0.7043949999999999,0.7053499999999999,0.7063524999999999
aasub,117,test_rmse,0.7022275,0.7119,0.7212775
aasub,117,train_rmse,0.7032999999999999,0.7043999999999999,0.7054524999999999
aasub,118,test_rmse,0.7027950000000001,0.7124999999999999,0.7225675
aasub,118,train_rmse,0.7043474999999999,0.7053999999999999,0.7065524999999999
aasub,119,test_rmse,0.7122275,0.72265,0.7319525
aasub,119,train_rmse,0.7142474999999999,0.7152999999999999,0.7164524999999999
aasub,12,test_rmse,0.7025424999999998,0.7117,0.7207
aasub,12,train_rmse,0.7034475,0.7044499999999999,0.7054999999999999
aasub,120,test_rmse,0.7029475,0.712,0.7220825
aasub,120,train_rmse,0.7036475,0.7047,0.7058
aasub,121,test_rmse,0.70849,0.7179,0.728325
aasub,121,train_rmse,0.7096475,0.7108,0.7118
aasub,122,test_rmse,0.7042424999999999,0.7132,0.7240199999999999
aasub,122,train_rmse,0.7049949999999999,0.7061999999999999,0.7072525
aasub,123,test_rmse,0.7113425,0.7217,0.7306349999999999
aasub,123,train_rmse,0.7132475,0.7142,0.7153524999999998
aasub,124,test_rmse,0.7051999999999999,0.7162499999999999,0.7265675
aasub,124,train_rmse,0.7076475,0.7088,0.7100525
aasub,125,test_rmse,0.69957,0.71,0.7187675
aasub,125,train_rmse,0.7017,0.7026,0.7037525
aasub,126,test_rmse,0.7103424999999999,0.71925,0.729355
aasub,126,train_rmse,0.711495,0.7126,0.7136
aasub,127,test_rmse,0.7047849999999999,0.7146999999999999,0.724405
aasub,127,train_rmse,0.7063474999999999,0.7074499999999999,0.7086
aasub,128,test_rmse,0.713375,0.7223499999999999,0.7327
aasub,128,train_rmse,0.7142,0.7152999999999999,0.716305
aasub,129,test_rmse,0.7029425,0.7112999999999999,0.7207299999999999
aasub,129,train_rmse,0.7031474999999999,0.7041999999999999,0.7051
aasub,13,test_rmse,0.7084374999999999,0.7185999999999999,0.7270099999999999
aasub,13,train_rmse,0.7099475,0.7108,0.7119525
aasub,130,test_rmse,0.711595,0.72105,0.730725
aasub,130,train_rmse,0.7129475000000001,0.71405,0.7151525
aasub,131,test_rmse,0.7107275,0.7193499999999999,0.7291675
aasub,131,train_rmse,0.7116,0.7126,0.7136
aasub,132,test_rmse,0.7082474999999999,0.7172499999999999,0.7273725
aasub,132,train_rmse,0.7092999999999999,0.7103999999999999,0.7114999999999999
aasub,133,test_rmse,0.70799,0.7173499999999999,0.7278575
aasub,133,train_rmse,0.7094999999999999,0.7107,0.7117525
aasub,134,test_rmse,0.7120899999999999,0.72065,0.7306675
aasub,134,train_rmse,0.7126475,0.7137,0.7147524999999999
aasub,135,test_rmse,0.7090474999999999,0.7183499999999999,0.728705
aasub,135,train_rmse,0.7099475,0.7111,0.7121999999999999
aasub,136,test_rmse,0.7096274999999999,0.7187,0.728845
aasub,136,train_rmse,0.7107475,0.7119,0.7129525
aasub,137,test_rmse,0.7063474999999999,0.716,0.7256825
aasub,137,train_rmse,0.7081,0.7091,0.7101999999999999
aasub,138,test_rmse,0.6967425,0.7063499999999999,0.71544
aasub,138,train_rmse,0.697695,0.6987,0.6998
aasub,139,test_rmse,0.7062424999999999,0.7154499999999999,0.7251875
aasub,139,train_rmse,0.706895,0.708,0.7090525
aasub,14,test_rmse,0.6980424999999999,0.708,0.71793
aasub,14,train_rmse,0.6994999999999999,0.7006,0.7017
aasub,140,test_rmse,0.7006950000000001,0.7104999999999999,0.7189699999999999
aasub,140,train_rmse,0.7019949999999999,0.7029,0.704
aasub,141,test_rmse,0.7131175,0.723,0.73441
aasub,141,train_rmse,0.7148475,0.7162,0.7173049999999999
aasub,142,test_rmse,0.7078475,0.7173499999999999,0.7270625
aasub,142,train_rmse,0.7096475,0.7108,0.7118
aasub,143,test_rmse,0.7104699999999999,0.72,0.7309049999999999
aasub,143,train_rmse,0.7123949999999999,0.7136,0.7147049999999999
aasub,144,test_rmse,0.7003424999999999,0.7097,0.7189025
aasub,144,train_rmse,0.7015425,0.7024999999999999,0.7036
aasub,145,test_rmse,0.7030375,0.7125999999999999,0.7211974999999999
aasub,145,train_rmse,0.7040474999999999,0.705,0.7060525
aasub,146,test_rmse,0.7098475,0.7192,0.729405
aasub,146,train_rmse,0.7109475,0.7121,0.7131524999999999
aasub,147,test_rmse,0.7026649999999999,0.7121,0.722305
aasub,147,train_rmse,0.7039,0.7051,0.706205
aasub,148,test_rmse,0.69889,0.7087,0.7188924999999999
aasub,148,train_rmse,0.7006475,0.7018,0.7028525
aasub,149,test_rmse,0.6998475,0.7087,0.718225
aasub,149,train_rmse,0.7002999999999999,0.7012999999999999,0.7023524999999999
aasub,15,test_rmse,0.701695,0.71205,0.7212624999999999
aasub,15,train_rmse,0.7032474999999999,0.7042999999999999,0.7054999999999999
aasub,150,test_rmse,0.70549,0.715,0.72522
aasub,150,train_rmse,0.7069475,0.70805,0.7091525
aasub,151,test_rmse,0.707495,0.7172499999999999,0.7269199999999999
aasub,151,train_rmse,0.7089,0.7099,0.711
aasub,152,test_rmse,0.7047475000000001,0.7133499999999999,0.723355
aasub,152,train_rmse,0.7049475,0.706,0.7069524999999999
aasub,153,test_rmse,0.7018475,0.7112999999999999,0.7210025
aasub,153,train_rmse,0.703095,0.7041499999999999,0.7052525
aasub,154,test_rmse,0.7102899999999999,0.7198,0.7299525
aasub,154,train_rmse,0.7111474999999999,0.7122999999999999,0.7133525
aasub,155,test_rmse,0.704885,0.7142,0.7230249999999999
aasub,155,train_rmse,0.7057,0.7066,0.7077
aasub,156,test_rmse,0.7023275,0.7128,0.7234125
aasub,156,train_rmse,0.7043949999999999,0.7056,0.7067525
aasub,157,test_rmse,0.7070425,0.71655,0.726105
aasub,157,train_rmse,0.7088475000000001,0.7099,0.7109
aasub,158,test_rmse,0.7082474999999999,0.71715,0.7282625
aasub,158,train_rmse,0.7092474999999999,0.7104999999999999,0.7114999999999999
aasub,159,test_rmse,0.709195,0.7183499999999999,0.7287625
aasub,159,train_rmse,0.7099475,0.71115,0.7121
aasub,16,test_rmse,0.7063474999999999,0.7163499999999999,0.7263525
aasub,16,train_rmse,0.7077475,0.7088,0.7099525
aasub,160,test_rmse,0.7101899999999999,0.7186,0.7294775
aasub,160,train_rmse,0.7106,0.71185,0.7128
aasub,161,test_rmse,0.6963325,0.70585,0.7148725
aasub,161,train_rmse,0.6976475,0.6986,0.6996525
aasub,162,test_rmse,0.7087475,0.7191,0.7294149999999999
aasub,162,train_rmse,0.711,0.7121,0.7132525
aasub,163,test_rmse,0.7034425,0.71275,0.7229574999999999
aasub,163,train_rmse,0.7045474999999999,0.70565,0.7067
aasub,164,test_rmse,0.7041225,0.7141,0.724915
aasub,164,train_rmse,0.7061,0.7072999999999999,0.7084999999999999
aasub,165,test_rmse,0.7058949999999999,0.7156,0.7258199999999999
aasub,165,train_rmse,0.707395,0.7084499999999999,0.7096
aasub,166,test_rmse,0.697495,0.7071999999999999,0.716745
aasub,166,train_rmse,0.698995,0.7001,0.7011999999999999
aasub,167,test_rmse,0.70818,0.71815,0.7279575
aasub,167,train_rmse,0.7100474999999999,0.7111,0.7121999999999999
aasub,168,test_rmse,0.7060474999999999,0.7154999999999999,0.724525
aasub,168,train_rmse,0.7072474999999999,0.7082999999999999,0.7093524999999999
aasub,169,test_rmse,0.7090474999999999,0.71795,0.72821
aasub,169,train_rmse,0.7097475,0.711,0.712
aasub,17,test_rmse,0.7147375,0.72365,0.73401
aasub,17,train_rmse,0.7154999999999999,0.7166,0.7176525
aasub,170,test_rmse,0.7069425,0.7164999999999999,0.7274775
aasub,170,train_rmse,0.7086475,0.7099,0.7109
aasub,171,test_rmse,0.6932699999999999,0.7036,0.7127824999999999
aasub,171,train_rmse,0.6947475,0.6958,0.6969524999999999
aasub,172,test_rmse,0.7021424999999999,0.7121,0.7210725
aasub,172,train_rmse,0.7034475,0.7044999999999999,0.7055525
aasub,173,test_rmse,0.7156224999999999,0.7247,0.7351725
aasub,173,train_rmse,0.7163424999999999,0.7174999999999999,0.7185575
aasub,174,test_rmse,0.709195,0.71815,0.7286725
aasub,174,train_rmse,0.7100474999999999,0.7111999999999999,0.7122525
aasub,175,test_rmse,0.7126374999999999,0.7214499999999999,0.7332525
aasub,175,train_rmse,0.7133474999999999,0.7147,0.7157
aasub,176,test_rmse,0.70539,0.7153499999999999,0.7243999999999999
aasub,176,train_rmse,0.7070474999999999,0.708,0.7091525
aasub,177,test_rmse,0.6996425,0.7093999999999999,0.7178925
aasub,177,train_rmse,0.7009,0.7018,0.7028525
aasub,178,test_rmse,0.7023325,0.7122499999999999,0.721545
aasub,178,train_rmse,0.7037475,0.7048,0.7058525
aasub,179,test_rmse,0.7084849999999999,0.7167,0.7269524999999999
aasub,179,train_rmse,0.7089,0.71,0.7109525
aasub,18,test_rmse,0.7051,0.7152,0.7246874999999999
aasub,18,train_rmse,0.7067475,0.7077,0.7089
aasub,180,test_rmse,0.7008425,0.7104499999999999,0.71985
aasub,180,train_rmse,0.7020474999999999,0.70305,0.7041999999999999
aasub,181,test_rmse,0.7000899999999999,0.71105,0.7203449999999999
aasub,181,train_rmse,0.7024474999999999,0.7034999999999999,0.7047
aasub,182,test_rmse,0.7100175,0.7201,0.7297149999999999
aasub,182,train_rmse,0.7113999999999999,0.7124999999999999,0.713605
aasub,183,test_rmse,0.7136799999999999,0.7228,0.733435
aasub,183,train_rmse,0.7148475,0.716,0.717
aasub,184,test_rmse,0.7049424999999999,0.71465,0.7237825
aasub,184,train_rmse,0.706,0.707,0.7081
aasub,185,test_rmse,0.7136425,0.7225999999999999,0.732415
aasub,185,train_rmse,0.7141,0.7152,0.7162
aasub,186,test_rmse,0.7107475,0.71995,0.7302525
aasub,186,train_rmse,0.7123474999999999,0.7134999999999999,0.7145524999999999
aasub,187,test_rmse,0.7091375,0.71815,0.7293974999999999
aasub,187,train_rmse,0.710495,0.7117,0.7127
aasub,188,test_rmse,0.7050325,0.7142,0.7250675
aasub,188,train_rmse,0.7061999999999999,0.7073999999999999,0.7083999999999999
aasub,189,test_rmse,0.70929,0.7187,0.728525
aasub,189,train_rmse,0.7104474999999999,0.7114999999999999,0.7126
aasub,19,test_rmse,0.7017374999999999,0.71175,0.7207874999999999
aasub,19,train_rmse,0.7029475,0.704,0.7051
aasub,190,test_rmse,0.7079,0.7172499999999999,0.7273
aasub,190,train_rmse,0.7092999999999999,0.7104999999999999,0.7114999999999999
aasub,191,test_rmse,0.7055425,0.7147,0.7243575
aasub,191,train_rmse,0.7061999999999999,0.7071999999999999,0.7081999999999999
aasub,192,test_rmse,0.7113949999999999,0.7211,0.7309825
aasub,192,train_rmse,0.7128475,0.714,0.7151
aasub,193,test_rmse,0.7065949999999999,0.71605,0.7268724999999999
aasub,193,train_rmse,0.707795,0.70895,0.71
aasub,194,test_rmse,0.7128475,0.721,0.7312675
aasub,194,train_rmse,0.7130475,0.7142,0.7151
aasub,195,test_rmse,0.7014474999999999,0.71105,0.720125
aasub,195,train_rmse,0.7026950000000001,0.7036,0.7047524999999999
aasub,196,test_rmse,0.7068,0.716,0.7257199999999999
aasub,196,train_rmse,0.7079,0.709,0.7100525
aasub,197,test_rmse,0.6972375,0.7066,0.7159975
aasub,197,train_rmse,0.6985474999999999,0.6994999999999999,0.7006
aasub,198,test_rmse,0.7045949999999999,0.714,0.72451
aasub,198,train_rmse,0.7057,0.7069,0.7079525
aasub,199,test_rmse,0.7062275,0.7161,0.7254324999999999
aasub,199,train_rmse,0.707595,0.7087,0.7097525
aasub,2,test_rmse,0.7108375,0.71925,0.7296775
aasub,2,train_rmse,0.7106475,0.7118,0.7127
aasub,20,test_rmse,0.7063375000000001,0.7156499999999999,0.72603
aasub,20,train_rmse,0.7078475,0.709,0.7101
aasub,200,test_rmse,0.7102899999999999,0.7201,0.729405
aasub,200,train_rmse,0.7116475,0.7126,0.7137
aasub,201,test_rmse,0.7023849999999999,0.7124999999999999,0.7212049999999999
aasub,201,train_rmse,0.7041999999999999,0.7051999999999999,0.7062999999999999
aasub,202,test_rmse,0.7027749999999999,0.71195,0.7215725
aasub,202,train_rmse,0.7033999999999999,0.7044999999999999,0.7055525
aasub,203,test_rmse,0.6999749999999999,0.70975,0.7195274999999999
aasub,203,train_rmse,0.7011425,0.7021999999999999,0.7033524999999999
aasub,204,test_rmse,0.7093999999999999,0.7187,0.7284225
aasub,204,train_rmse,0.7105425,0.7116,0.7126525
aasub,205,test_rmse,0.7092949999999999,0.7184499999999999,0.72861
aasub,205,train_rmse,0.7101474999999999,0.7112499999999999,0.7122999999999999
aasub,206,test_rmse,0.7096899999999999,0.7194999999999999,0.7292974999999999
aasub,206,train_rmse,0.711595,0.7127,0.7137525
aasub,207,test_rmse,0.7092949999999999,0.71815,0.72822
aasub,207,train_rmse,0.7097,0.71085,0.7118525
aasub,208,test_rmse,0.7079274999999998,0.71775,0.7266724999999999
aasub,208,train_rmse,0.7098,0.7108,0.7119
aasub,209,test_rmse,0.7069599999999999,0.7162499999999999,0.7261774999999999
aasub,209,train_rmse,0.7078949999999999,0.709,0.7100525
aasub,21,test_rmse,0.7106375,0.71915,0.7293574999999999
aasub,21,train_rmse,0.7112475,0.7122999999999999,0.7132999999999999
aasub,210,test_rmse,0.699185,0.7093499999999999,0.7183525
aasub,210,train_rmse,0.7011999999999999,0.7021999999999999,0.7032999999999999
aasub,211,test_rmse,0.70119,0.7101999999999999,0.7191074999999999
aasub,211,train_rmse,0.701695,0.7027,0.7037
aasub,212,test_rmse,0.7051425,0.7152,0.7247049999999999
aasub,212,train_rmse,0.7068475000000001,0.7079,0.709
aasub,213,test_rmse,0.6996,0.7092499999999999,0.7186049999999999
aasub,213,train_rmse,0.7009,0.702,0.7030525
aasub,214,test_rmse,0.7066475,0.7149,0.72444
aasub,214,train_rmse,0.707195,0.7082999999999999,0.7091999999999999
aasub,215,test_rmse,0.707085,0.717,0.7270349999999999
aasub,215,train_rmse,0.7084474999999999,0.7096,0.7107525
aasub,216,test_rmse,0.7122474999999999,0.7212999999999999,0.7320074999999999
aasub,216,train_rmse,0.713595,0.7147,0.7157525
aasub,217,test_rmse,0.7017,0.7113999999999999,0.7200099999999999
aasub,217,train_rmse,0.7028,0.7037,0.7048
aasub,218,test_rmse,0.7009,0.71095,0.7208775
aasub,218,train_rmse,0.7023474999999999,0.7034999999999999,0.7046
aasub,219,test_rmse,0.7034999999999999,0.7133499999999999,0.722105
aasub,219,train_rmse,0.7049949999999999,0.7059,0.707
aasub,22,test_rmse,0.7059475,0.7157,0.7250524999999999
aasub,22,train_rmse,0.7071475,0.7081999999999999,0.7092524999999998
aasub,220,test_rmse,0.705575,0.7149,0.72395
aasub,220,train_rmse,0.7063474999999999,0.7073999999999999,0.7084575
aasub,221,test_rmse,0.7039949999999999,0.7132,0.723305
aasub,221,train_rmse,0.7051475,0.7062999999999999,0.7072999999999999
aasub,222,test_rmse,0.7092999999999999,0.71915,0.7297724999999999
aasub,222,train_rmse,0.7111474999999999,0.7122999999999999,0.7134524999999998
aasub,223,test_rmse,0.712275,0.7218,0.7322525
aasub,223,train_rmse,0.7137475,0.7149,0.716
aasub,224,test_rmse,0.7004999999999999,0.71015,0.7194524999999999
aasub,224,train_rmse,0.7008475,0.70185,0.7029
aasub,225,test_rmse,0.7086424999999998,0.7169,0.7272574999999999
aasub,225,train_rmse,0.7091,0.7102499999999999,0.7111999999999999
aasub,226,test_rmse,0.7144699999999999,0.7234999999999999,0.7346299999999999
aasub,226,train_rmse,0.7153474999999999,0.7166,0.7176575
aasub,227,test_rmse,0.70749,0.7173499999999999,0.7269199999999999
aasub,227,train_rmse,0.7081474999999999,0.7092999999999999,0.7102999999999999
aasub,228,test_rmse,0.7048274999999999,0.7142999999999999,0.723425
aasub,228,train_rmse,0.7056475,0.7067,0.7077525
aasub,229,test_rmse,0.7114425,0.72015,0.7307625
aasub,229,train_rmse,0.7123474999999999,0.7134999999999999,0.7145524999999999
aasub,23,test_rmse,0.71079,0.72005,0.7301725
aasub,23,train_rmse,0.7118475,0.713,0.7140525
aasub,230,test_rmse,0.7014374999999999,0.71175,0.7207824999999999
aasub,230,train_rmse,0.7032474999999999,0.7041999999999999,0.7053999999999999
aasub,231,test_rmse,0.7091324999999999,0.71855,0.7294624999999999
aasub,231,train_rmse,0.7106475,0.71185,0.7129
aasub,232,test_rmse,0.7084849999999999,0.7172999999999999,0.72881
aasub,232,train_rmse,0.7098475,0.7111,0.7121525
aasub,233,test_rmse,0.712595,0.7221,0.7318775
aasub,233,train_rmse,0.713695,0.7148,0.7159525
aasub,234,test_rmse,0.7099224999999999,0.71895,0.7292649999999998
aasub,234,train_rmse,0.710895,0.712,0.713005
aasub,235,test_rmse,0.7120799999999999,0.7216,0.7329525
aasub,235,train_rmse,0.7137475,0.7149,0.716
aasub,236,test_rmse,0.7098224999999999,0.7197,0.7298674999999999
aasub,236,train_rmse,0.7116475,0.7128,0.713905
aasub,237,test_rmse,0.7062424999999999,0.716,0.72621
aasub,237,train_rmse,0.7079475,0.7091,0.7102525
aasub,238,test_rmse,0.6997799999999998,0.7096,0.7192725
aasub,238,train_rmse,0.7012999999999999,0.7023999999999999,0.7035525
aasub,239,test_rmse,0.7067425,0.7167,0.7267299999999999
aasub,239,train_rmse,0.708,0.7091999999999999,0.7102525
aasub,24,test_rmse,0.7055425,0.7151,0.7245874999999999
aasub,24,train_rmse,0.7071475,0.7081999999999999,0.7092999999999999
aasub,240,test_rmse,0.7112475,0.71985,0.7293725
aasub,240,train_rmse,0.7117475,0.7128,0.7137525
aasub,241,test_rmse,0.7074475,0.71675,0.7258775
aasub,241,train_rmse,0.7081,0.7091,0.7101
aasub,242,test_rmse,0.7082474999999999,0.71705,0.7276174999999999
aasub,242,train_rmse,0.7089425,0.71005,0.711
aasub,243,test_rmse,0.7007475000000001,0.7116499999999999,0.7204925
aasub,243,train_rmse,0.7027950000000001,0.7038,0.7049525
aasub,244,test_rmse,0.703095,0.71295,0.7227574999999999
aasub,244,train_rmse,0.7043474999999999,0.7053999999999999,0.7064999999999999
aasub,245,test_rmse,0.708385,0.7175499999999999,0.72744
aasub,245,train_rmse,0.7097475,0.71085,0.7119
aasub,246,test_rmse,0.7082325,0.717,0.72763
aasub,246,train_rmse,0.7092474999999999,0.7104999999999999,0.7114524999999998
aasub,247,test_rmse,0.7092474999999999,0.7182999999999999,0.72872
aasub,247,train_rmse,0.7101,0.7112999999999999,0.7122999999999999
aasub,248,test_rmse,0.702985,0.71265,0.722525
aasub,248,train_rmse,0.7042999999999999,0.7053999999999999,0.7064524999999999
aasub,249,test_rmse,0.7109475,0.7194999999999999,0.7289574999999999
aasub,249,train_rmse,0.7117475,0.7128,0.7137
aasub,25,test_rmse,0.70538,0.7157,0.7252525
aasub,25,train_rmse,0.7069475,0.708,0.7091525
aasub,250,test_rmse,0.6999424999999999,0.71005,0.7195575
aasub,250,train_rmse,0.7015475,0.7026,0.7037
aasub,251,test_rmse,0.7057475,0.7149,0.7233149999999999
aasub,251,train_rmse,0.7065474999999999,0.7073999999999999,0.7083524999999999
aasub,252,test_rmse,0.7106425,0.71995,0.72965
aasub,252,train_rmse,0.7117475,0.7128,0.7139
aasub,253,test_rmse,0.7032424999999999,0.7129,0.7214875
aasub,253,train_rmse,0.7039475,0.705,0.706
aasub,254,test_rmse,0.7001324999999999,0.71015,0.7203774999999999
aasub,254,train_rmse,0.7018949999999999,0.703,0.7041
aasub,255,test_rmse,0.7024425,0.7119,0.7223675
aasub,255,train_rmse,0.7035475,0.70475,0.7058
aasub,256,test_rmse,0.705195,0.7153999999999999,0.724135
aasub,256,train_rmse,0.7065474999999999,0.7074999999999999,0.7086
aasub,257,test_rmse,0.7047950000000001,0.71395,0.7256975
aasub,257,train_rmse,0.7060949999999999,0.7073999999999999,0.7084524999999999
aasub,258,test_rmse,0.6983999999999999,0.70805,0.7172924999999999
aasub,258,train_rmse,0.6993999999999999,0.7003999999999999,0.7014999999999999
aasub,259,test_rmse,0.7073999999999999,0.716,0.7261074999999999
aasub,259,train_rmse,0.7079475,0.709,0.71
aasub,26,test_rmse,0.7135475,0.7217,0.7326575
aasub,26,train_rmse,0.7139,0.7151,0.716
aasub,260,test_rmse,0.7093949999999999,0.7196,0.728605
aasub,260,train_rmse,0.7111999999999999,0.7121999999999999,0.7132999999999999
aasub,261,test_rmse,0.7100474999999999,0.72025,0.7298525
aasub,261,train_rmse,0.7114474999999999,0.71255,0.7137
aasub,262,test_rmse,0.711285,0.7195499999999999,0.730225
aasub,262,train_rmse,0.7118475,0.713,0.714
aasub,263,test_rmse,0.700985,0.7111999999999999,0.7199925
aasub,263,train_rmse,0.7026475,0.7036,0.7047
aasub,264,test_rmse,0.7031425,0.71255,0.7220875
aasub,264,train_rmse,0.7041949999999999,0.7052999999999999,0.7063524999999999
aasub,265,test_rmse,0.7016324999999999,0.71045,0.7215024999999999
aasub,265,train_rmse,0.7025474999999999,0.7038,0.7048
aasub,266,test_rmse,0.7039424999999999,0.71475,0.7251
aasub,266,train_rmse,0.7062474999999999,0.7073999999999999,0.7085524999999999
aasub,267,test_rmse,0.7034425,0.7132,0.7229525
aasub,267,train_rmse,0.7050474999999999,0.7061,0.7071999999999999
aasub,268,test_rmse,0.714485,0.7237,0.733835
aasub,268,train_rmse,0.715695,0.7168,0.7178
aasub,269,test_rmse,0.7142949999999999,0.72275,0.733015
aasub,269,train_rmse,0.7148475,0.716,0.717
aasub,27,test_rmse,0.7022424999999999,0.7119,0.7210449999999999
aasub,27,train_rmse,0.7032949999999999,0.7042999999999999,0.7053524999999998
aasub,270,test_rmse,0.7083474999999999,0.7181,0.72685
aasub,270,train_rmse,0.7094474999999999,0.7103999999999999,0.7115525
aasub,271,test_rmse,0.7012425,0.712,0.7221725
aasub,271,train_rmse,0.7031474999999999,0.7042999999999999,0.7054999999999999
aasub,272,test_rmse,0.6993375,0.7095,0.7190249999999999
aasub,272,train_rmse,0.7010475,0.70205,0.7031999999999999
aasub,273,test_rmse,0.7107950000000001,0.7201,0.7304875
aasub,273,train_rmse,0.7121474999999999,0.7132999999999999,0.7143999999999999
aasub,274,test_rmse,0.7112375,0.72,0.7303024999999999
aasub,274,train_rmse,0.7118475,0.713,0.7139525
aasub,275,test_rmse,0.7137475,0.72285,0.732605
aasub,275,train_rmse,0.7146,0.7157,0.7167
aasub,276,test_rmse,0.7065374999999999,0.71515,0.7254575
aasub,276,train_rmse,0.7072474999999999,0.7083999999999999,0.7093524999999999
aasub,277,test_rmse,0.7050474999999999,0.7142999999999999,0.724315
aasub,277,train_rmse,0.7059949999999999,0.7071,0.7081
aasub,278,test_rmse,0.708495,0.719,0.7289675
aasub,278,train_rmse,0.7101474999999999,0.7113999999999999,0.7125524999999999
aasub,279,test_rmse,0.7033849999999999,0.7131,0.7222675000000001
aasub,279,train_rmse,0.7048,0.7058,0.7069524999999999
aasub,28,test_rmse,0.70129,0.7112499999999999,0.7198525
aasub,28,train_rmse,0.7027475000000001,0.7037,0.7048
aasub,280,test_rmse,0.7032474999999999,0.71405,0.7234075
aasub,280,train_rmse,0.705195,0.7061999999999999,0.7073999999999999
aasub,281,test_rmse,0.7109175,0.71915,0.7288349999999999
aasub,281,train_rmse,0.7111474999999999,0.7121999999999999,0.7131049999999999
aasub,282,test_rmse,0.709955,0.71905,0.729425
aasub,282,train_rmse,0.7110474999999999,0.7121999999999999,0.7132574999999999
aasub,283,test_rmse,0.7006425,0.71015,0.720425
aasub,283,train_rmse,0.7021474999999999,0.7031999999999999,0.7042999999999999
aasub,284,test_rmse,0.712575,0.722,0.732225
aasub,284,train_rmse,0.7137,0.7149,0.7159525
aasub,285,test_rmse,0.71289,0.7214499999999999,0.7321725
aasub,285,train_rmse,0.7133949999999999,0.7146,0.7155525
aasub,286,test_rmse,0.7008475,0.71055,0.7199875
aasub,286,train_rmse,0.7020474999999999,0.7031,0.7041
aasub,287,test_rmse,0.7096374999999999,0.71885,0.7282824999999999
aasub,287,train_rmse,0.7105475,0.7116,0.7126
aasub,288,test_rmse,0.7042999999999999,0.7132499999999999,0.722725
aasub,288,train_rmse,0.7049,0.7059,0.7069
aasub,289,test_rmse,0.7092474999999999,0.71905,0.7295575
aasub,289,train_rmse,0.710495,0.7116,0.7127524999999999
aasub,29,test_rmse,0.707,0.716,0.726335
aasub,29,train_rmse,0.7075425,0.7087,0.7097
aasub,290,test_rmse,0.7049,0.714,0.724135
aasub,290,train_rmse,0.7055475,0.7067,0.7076525
aasub,291,test_rmse,0.7087475,0.7173999999999999,0.7272574999999999
aasub,291,train_rmse,0.7093999999999999,0.7103999999999999,0.7113999999999999
aasub,292,test_rmse,0.7078424999999999,0.7176,0.7274924999999999
aasub,292,train_rmse,0.709195,0.7101999999999999,0.7113999999999999
aasub,293,test_rmse,0.7028949999999999,0.71285,0.722905
aasub,293,train_rmse,0.7043474999999999,0.7054999999999999,0.7066524999999999
aasub,294,test_rmse,0.7017,0.7119,0.7226025
aasub,294,train_rmse,0.703595,0.7048,0.7059
aasub,295,test_rmse,0.708895,0.7171,0.7270075
aasub,295,train_rmse,0.7089475,0.71,0.711
aasub,296,test_rmse,0.7001949999999999,0.7099,0.71861
